	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20
EG10594	0.316109733	0.150395377	0.217864741	0.282523535	0.189817585	0.281797795	0.387864264	0.162803828	0.226880069	0.184253552	0.410407402	0.45519522	0.451912363	0.333310865	0.064928102	0.275548673	0.276993425	0.263708501	0.120972762	0.225738724
EG10595	0.500146984	0.488940109	0.638897905	0.626665181	0.440692451	0.606208911	0.481486753	0.429392525	0.514327635	0.728452098	0.735864695	0.820043665	0.520408309	0.720792202	0.725411182	0.639933971	0.433991265	0.852457214	0.673821081	0.764352023
EG10599	0.269820475	0.292523077	0.563665452	0.45569154	0.17188478	0.466480696	0.250807968	0.327545888	0.496252354	0.491384863	0.342424484	0.225152403	0.428977667	0.26320364	0.323924958	0.226618644	0.464954642	0.147791353	0.330279109	0.218293113
EG10601	0.408055529	0.35382234	0.342078821	0.296451702	0.359557947	0.450483891	0.377202039	0.473000981	0.496722197	0.440075502	0.159730987	0.183622678	0.15111021	0.209795083	0.420378243	0.139439682	0.172409995	0.184941977	0.303058074	0.178524365
EG10615	0.22648339	0.248355269	0.122593628	0.252479869	0.232724304	0.173576087	0.240199347	0.159629241	0.127073626	0.177003375	0.325247592	0.399630092	0.324220683	0.206817068	0.092489642	0.334618691	0.294858861	0.218197019	0.086040997	0.204300307
EG10616	0.175170458	0.347458681	0.053027836	0.150342612	0.116817649	0.199995753	0.109607046	0.107263798	0.127626631	0.070486006	0.091767879	0.334144779	0.067040995	0.0996666	0.041527594	0.115626265	0.096086889	0.319643669	0.046768308	0.22795862
EG10617	0.030840169	0.153119632	0.105640425	0.113219865	0.043322017	0.022764599	0.107500746	0.145663769	0.273754095	0.281741376	0.236928382	0.16314633	0.148277998	0.044760547	0.124979742	0.200346061	0.163912127	0.051072514	0.077447697	0.164086374
EG10618	0.921108542	0.932407829	0.887898023	0.970677442	0.979798109	0.937387062	0.931154177	0.990821172	0.697359801	0.842181721	0.939201693	0.957094172	0.834453219	0.949214725	0.880084547	0.928057839	0.725228142	0.964928032	0.91509486	0.661139826
EG10624	0.002489775	0.204145518	0.249455176	0.079644548	0.016098544	0.124309198	0.11046337	0.008749053	0.644865172	0.282961665	0.978150016	0.97763514	0.939642509	0.884556487	0.219448581	0.893964799	0.902935757	0.833762619	0.204128135	0.516530126
EG10632	0.26223765	0.33654069	0.334668111	0.326406105	0.190535001	0.310158161	0.268740788	0.373234864	0.191634051	0.218109498	0.734515038	0.80626304	0.70432532	0.562882131	0.123636512	0.536345885	0.69297797	0.632390831	0.07425964	0.314143514
EG10633	0.357146156	0.383567681	0.265840135	0.229274699	0.403949322	0.292623308	0.344508632	0.359307873	0.313477442	0.272585062	0.570610297	0.52649182	0.503625392	0.449169428	0.060763705	0.403199363	0.518309063	0.446731087	0.084637459	0.37919048
EG10634	0.659289868	0.449172873	0.294861268	0.541842623	0.52816886	0.437148658	0.542237609	0.654453242	0.224759403	0.366844688	0.682414501	0.761293059	0.569985621	0.464593176	0.10919528	0.434169081	0.506456015	0.57059924	0.063365428	0.385386934
EG10635	0.471085639	0.418575549	0.374225554	0.424078988	0.425194308	0.337781633	0.441937815	0.379332756	0.248209491	0.340192573	0.007187034	0.004335197	0.047839386	0.099211435	0.71553461	0.084367037	0.063799311	0.146454619	0.844421591	0.224935623
EG10636	0.989063749	0.704569109	0.405602349	0.853551428	0.923332346	0.644843545	0.765562191	0.981407932	0.32349905	0.424870729	0.942930074	0.96279268	0.830233888	0.71872934	0.084343029	0.631985574	0.780225298	0.678461468	0.039561427	0.500964132
EG10638	0.785873668	0.744856191	0.647791961	0.771923489	0.645567322	0.816251892	0.721172698	0.805929277	0.705926022	0.78039522	0.595282269	0.703234032	0.662435743	0.732877158	0.450863436	0.656030936	0.582903212	0.765481769	0.713016308	0.759972398
EG10639	0.714546246	0.766805333	0.577729902	0.768655134	0.580879852	0.809046564	0.664667316	0.817147999	0.668587701	0.753494648	0.220933415	0.031510419	0.145914618	0.065174847	0.248473015	0.149059154	0.078593302	0.106736666	0.049354413	0.126405511
EG10640	0.689827755	0.725070925	0.540736266	0.741492455	0.566277213	0.746959556	0.659125694	0.774492518	0.587553201	0.69885228	0.55026283	0.736875984	0.699513234	0.740041625	0.632354502	0.69241003	0.675925683	0.778727301	0.764675552	0.794188679
EG10641	0.755093538	0.730922707	0.563534932	0.752562318	0.537839354	0.715893159	0.715485236	0.799871901	0.69176273	0.741545881	0.535125249	0.734510308	0.62134542	0.723937651	0.585460452	0.654890919	0.66769332	0.693675702	0.628862116	0.661299219
EG10642	0.789081568	0.731337397	0.592337559	0.700667384	0.563254175	0.811934566	0.699643523	0.839788845	0.712968464	0.781830187	0.638986477	0.719915964	0.682913145	0.758303439	0.54430932	0.650597888	0.661942301	0.7144849	0.710288831	0.730125155
EG10643	0.360006638	0.451662889	0.964162151	0.225155149	0.091825188	0.431349918	0.383187548	0.471412549	0.526793565	0.69600264	0.428979959	0.923124807	0.589191968	0.914723898	0.599111821	0.478255869	0.433572991	0.908622939	0.81644099	0.84632883
EG10644	0.998725956	0.869548622	0.593841787	0.967443742	0.985789263	0.878395205	0.932060594	0.99721054	0.023034681	0.69456598	0.072029515	0.087853447	0.041913169	0.04498262	0.083214991	0.086417075	0.078205347	0.024300442	0.107736963	0.062769253
EG10649	0.064029731	0.070256232	0.322363944	0.039514829	0.057363092	0.063467527	0.079746869	0.028265271	0.080818643	0.106714862	0.084169007	0.06925075	0.072886298	0.091613136	0.235976191	0.066323522	0.066477507	0.049741788	0.079807227	0.078776497
EG10651	0.23171108	0.224542697	0.166808307	0.240804604	0.216959578	0.209724781	0.253996524	0.322759733	0.129244953	0.301311058	0.179780621	0.218314199	0.202899921	0.170431142	0.153715964	0.157562273	0.190197895	0.278004145	0.147940776	0.167198136
EG10652	0.305583535	0.232567487	0.303605649	0.271714339	0.257907926	0.318984533	0.131924165	0.310871404	0.191620649	0.278593318	0.232839914	0.126309715	0.3436531	0.20519383	0.234350558	0.292135826	0.399017252	0.190143983	0.146721193	0.156377856
EG10653	0.003195438	0.031320665	0.003904318	0.020710028	0.003676179	0.008703628	0.010177925	0.003574376	0.096280264	0.016779131	0.010917682	0.033515597	0.01199313	0.047671073	0.015246307	0.014731067	0.03375042	0.04277211	0.055883472	0.104713676
EG10654	0.047007223	0.065826226	0.03918114	0.063774349	0.013260753	0.066412577	0.026326177	0.072601002	0.169695874	0.057635753	0.026150139	0.050230251	0.013981525	0.025790497	0.026093285	0.029443652	0.032854692	0.054820886	0.154202979	0.103357889
EG10655	0.011510218	0.023566993	0.012218197	0.028370729	0.006772784	0.027589382	0.010841873	0.025546385	0.107057696	0.018791994	0.060412304	0.076834253	0.007685899	0.023013463	0.025924602	0.01065191	0.030491406	0.071614154	0.113427082	0.105649656
EG10659	0.232976422	0.141490027	0.138412769	0.210903041	0.198137577	0.246454855	0.249231656	0.244760876	0.108946421	0.117710886	0.33900848	0.30512313	0.222745429	0.285515692	0.066082812	0.143380992	0.321031761	0.308603365	0.108611726	0.103512804
EG10660	0.933542818	0.966596024	0.502414974	0.592984968	0.958153435	0.808867461	0.911577569	0.974603371	0.39747853	0.543279005	0.84844568	0.959508069	0.9624955	0.755326806	0.881726623	0.965131179	0.521777084	0.92555296	0.789264225	0.590540689
EG10661	0.92673369	0.952665372	0.381169214	0.504959371	0.956871026	0.769215454	0.877414544	0.974390472	0.375072246	0.328679468	0.87308245	0.94546088	0.944216556	0.779471152	0.870316945	0.940341342	0.417101861	0.895363196	0.821719111	0.393897077
EG10664	0.123846382	0.272332674	0.090173306	0.116840269	0.265067161	0.395710815	0.156708358	0.097826923	0.203278099	0.09035125	0.173725922	0.182323483	0.229977414	0.270507659	0.042964034	0.18331561	0.214555645	0.140988989	0.107275146	0.132179352
EG10665	0.944869994	0.916560784	0.781560986	0.895340853	0.943051609	0.887156383	0.914977475	0.926192806	0.56854645	0.808419405	0.801573462	0.832517159	0.862253257	0.813548158	0.558157324	0.851313749	0.866901893	0.857672269	0.722371063	0.836362004
EG10670	0.111840967	0.133318706	0.059961035	0.038422217	0.016425865	0.057614165	0.131515403	0.013874745	0.089112671	0.186503614	0.32859983	0.371825221	0.195349858	0.276452472	0.12966249	0.330290975	0.162309131	0.213225606	0.121810277	0.100212806
EG10671	0.794472136	0.623261043	0.702185897	0.706908455	0.688454686	0.753865981	0.749320049	0.663134862	0.609803269	0.707481611	0.621173759	0.541915307	0.676201284	0.667566605	0.626821132	0.685964342	0.529014474	0.674394376	0.639390582	0.703084309
EG10672	0.3106985	0.175535376	0.280423793	0.300098812	0.193332364	0.208362683	0.302630592	0.322015601	0.132219659	0.190994481	0.74028427	0.767038783	0.666868299	0.617574411	0.128752201	0.463864392	0.660739932	0.592106561	0.168538989	0.326054405
EG10674	0.293263287	0.954619232	0.687839634	0.707362183	0.50271568	0.439383529	0.447242036	0.014086075	0.176083956	0.712612812	0.014979525	0.008718385	0.814839131	0.540552434	0.81607757	0.260654205	0.780268268	0.450881159	0.686478435	0.920400811
EG10675	0.311728847	0.948509158	0.600384236	0.646060243	0.337326402	0.385645294	0.323065497	0.010328665	0.110612094	0.623954309	0.979819382	0.993813235	0.181779688	0.432644921	0.103395926	0.510196828	0.120951263	0.427393823	0.290158195	0.082054856
EG10676	0.357986279	0.934802949	0.554751959	0.659597344	0.37856538	0.503253919	0.240826422	0.018682945	0.213841081	0.72722265	0.977413652	0.99350507	0.131588778	0.298695592	0.195512458	0.591148715	0.11972914	0.410947148	0.126246283	0.093646815
EG10678	0.27408412	0.940434665	0.594237941	0.613039874	0.368697175	0.491968787	0.37628651	0.010497966	0.17822616	0.670216855	0.97449085	0.993857335	0.179639639	0.251548691	0.148652057	0.553640573	0.109561852	0.410206466	0.159418552	0.079389751
EG10679	0.997456576	0.840031439	0.728753473	0.935271383	0.978803441	0.860730374	0.85922696	0.996379141	0.355085562	0.787310546	0.979758718	0.986244669	0.91966627	0.874186165	0.142534551	0.860811047	0.912533878	0.829562751	0.123214052	0.589114451
EG10680	0.879822642	0.733151898	0.854808546	0.78464188	0.909277033	0.8548795	0.733189304	0.958744619	0.782380985	0.702042462	0.669291532	0.605032775	0.869387103	0.895797248	0.898130858	0.757737119	0.833794274	0.755023752	0.729848556	0.754145669
EG10681	0.990274953	0.75015455	0.415400958	0.810668354	0.91992347	0.665401819	0.690463744	0.982685164	0.289541302	0.384422139	0.934513597	0.964443274	0.802153416	0.72387833	0.060192691	0.657137143	0.715151745	0.622659737	0.057678429	0.387336457
EG10688	0.807202651	0.007766168	0.992794553	0.334858358	0.628337953	0.122995071	0.963025911	0.982115379	0.101807405	0.584534043	0.929373201	0.047027463	0.960293715	0.982809692	0.994439553	0.803189196	0.937738625	0.122842782	0.350741918	0.323491037
EG10691	0.766507639	0.712478116	0.47406064	0.827413963	0.892751694	0.632817506	0.684590366	0.973947152	0.276443725	0.414705969	0.971796435	0.434861815	0.931607148	0.942446079	0.32725919	0.886698429	0.647080436	0.967816761	0.947161134	0.264053683
EG10699	0.089132044	0.900264487	0.003491244	0.323213829	0.224763227	0.450586791	0.019259136	0.033546892	0.609654993	0.309494832	0.131271627	0.996964568	0.06115769	0.025789132	0.003696793	0.356482864	0.121650577	0.993577905	0.950097294	0.892779951
EG10701	0.598068362	0.471028251	0.183698329	0.642289477	0.677156934	0.578298505	0.473977026	0.32647059	0.433087986	0.318226422	0.441982404	0.345378295	0.318669354	0.237969477	0.223556871	0.351505928	0.378616941	0.396025362	0.381780171	0.352349037
EG10703	0.409890558	0.724567915	0.192606225	0.392523408	0.352835745	0.465074022	0.238919479	0.298144125	0.339343848	0.343329721	0.086219019	0.929607119	0.0276793	0.013907794	0.015470904	0.35912597	0.108524281	0.914962032	0.800867761	0.709453365
EG10713	0.765428603	0.960838054	0.056763301	0.170257047	0.900706949	0.661071891	0.738435705	0.938632608	0.058849691	0.081882729	0.559246522	0.998558984	0.985602153	0.249202592	0.98205364	0.957223822	0.073924786	0.730749675	0.492853235	0.095019261
EG10714	0.789427608	0.953749622	0.129709099	0.198477712	0.909072897	0.744079531	0.755228563	0.943642413	0.055604744	0.130649739	0.554798162	0.000842441	0.009159786	0.763026208	0.027277174	0.03905465	0.947315119	0.21066732	0.604214076	0.943771001
EG10715	0.840170763	0.979950786	0.010461647	0.037931107	0.949599916	0.698559638	0.819223683	0.966391644	0.003084997	0.030486784	0.356756311	0.997851217	0.975839752	0.220095724	0.967843559	0.942932753	0.05749848	0.671035859	0.376033699	0.014717316
EG10716	0.296467579	0.847604415	1.21E-05	0.000468819	0.700626893	0.110964626	0.1825467	0.767278914	3.62E-08	1.31E-05	0.436586236	0.997457325	0.980781297	0.231036965	0.967973935	0.954471888	0.041877102	0.734990747	0.403528877	0.035586222
EG10718	0.800962555	0.965759228	0.054909567	0.171803996	0.94134397	0.702368765	0.825657861	0.947741792	0.072639674	0.132634299	0.697473978	0.99895867	0.988976286	0.416873791	0.985342503	0.976718419	0.103636447	0.806454633	0.638530657	0.153796669
EG10719	0.783653219	0.96762846	0.13549978	0.185908778	0.943345346	0.752857042	0.745984662	0.958281371	0.049256536	0.155374377	0.379817634	0.998012588	0.976763427	0.234332948	0.967262515	0.941674763	0.049070617	0.69954898	0.329585319	0.052581219
EG10720	0.767320564	0.968943036	0.117136083	0.16261378	0.921520855	0.744282015	0.790328496	0.954181049	0.045455168	0.180497712	0.32391465	0.998076421	0.980069869	0.200258075	0.960386391	0.94364458	0.021133296	0.645596629	0.387675003	0.098485215
EG10721	0.550653849	0.917090926	0.003070174	0.001603396	0.880086995	0.410998839	0.469735203	0.914179229	0.00132542	0.018557719	0.457315271	0.998315863	0.978908768	0.170185636	0.968044672	0.949784399	0.10220651	0.765924913	0.337682415	0.1134024
EG10722	0.733887185	0.941945902	0.105541516	0.078790611	0.909730963	0.660314154	0.655887948	0.933044233	0.099626644	0.107768447	0.409085261	0.997907375	0.974304327	0.134345185	0.966600519	0.938839963	0.085562042	0.686877737	0.37577174	0.074464478
EG10723	0.843188403	0.972135482	0.161036772	0.366020502	0.945462685	0.785442003	0.860931344	0.967960554	0.036593539	0.214379963	0.849603327	0.999728732	0.995628037	0.59367293	0.993369074	0.985990684	0.146690653	0.922320557	0.729345912	0.210080827
EG10724	0.755837766	0.963386802	0.098616078	0.156633925	0.928441226	0.655569924	0.729931089	0.94122364	0.024085435	0.117545142	0.441111663	0.997820766	0.975642402	0.251960479	0.960382801	0.935462529	0.017892403	0.703758877	0.449093724	0.048436042
EG10725	0.798189201	0.96369707	0.169515106	0.200816499	0.922198657	0.692942562	0.699202565	0.948975041	0.050223931	0.184388567	0.500719793	0.99798229	0.974981455	0.359282085	0.974187376	0.946916013	0.059033809	0.654357739	0.327060859	0.056746743
EG10727	0.846558759	0.968840191	0.088239097	0.180662837	0.93819542	0.751881999	0.808363256	0.95803939	0.033364703	0.259200537	0.164938084	0.998392747	0.978234299	0.013083515	0.967349868	0.949171592	0.000955388	0.556788639	0.076643494	0.000258341
EG10728	0.573122918	0.892733924	0.036345387	0.046001401	0.811875515	0.453667598	0.547345554	0.850026116	0.016754295	0.031355753	0.333124114	0.996078431	0.956239058	0.099478201	0.929334408	0.883639803	0.018388358	0.481253647	0.300373386	0.023093583
EG10729	0.782418056	0.963283081	0.091522471	0.146643239	0.924850999	0.692585945	0.755467608	0.94083063	0.032562336	0.187290789	0.142752219	0.996738408	0.939732025	0.039870061	0.948956432	0.887824894	0.000286792	0.457117687	0.152987717	0.001110174
EG10733	0.836576335	0.973058027	0.156016092	0.160668707	0.932623041	0.689274018	0.817212137	0.952309536	0.05135945	0.090122103	0.482208031	0.99787371	0.978296895	0.150074987	0.963874159	0.94428923	0.041598046	0.716001053	0.396462433	0.023919287
EG10734	0.82064259	0.874901715	0.58851107	0.657686226	0.853327185	0.82285959	0.788718047	0.86201804	0.363213331	0.600355652	0.17558979	0.222997701	0.218362413	0.098068183	0.872067722	0.25671221	0.047850132	0.175471891	0.579188106	0.259832991
EG10735	0.788685028	0.840216602	0.465332795	0.584232978	0.875001226	0.735122915	0.796858765	0.865166002	0.389665014	0.506824206	0.503124545	0.614112954	0.701833219	0.380637188	0.678056683	0.656434593	0.49307779	0.638002492	0.524101366	0.489418352
EG10746	0.926945024	0.985748843	0.001350885	0.077864827	0.972445404	0.587106206	0.894228355	0.979445598	0.001187389	0.005274108	0.904512726	0.999849809	0.998746638	0.826807493	0.998069615	0.995396582	0.297865349	0.963522019	0.912324259	0.285960151
EG10754	0.864634428	0.530713177	0.777859652	0.837808985	0.801994138	0.676704778	0.681435897	0.807669927	0.652977906	0.787215008	0.789307068	0.783804194	0.770053245	0.839529681	0.382239428	0.708270037	0.742279291	0.6692697	0.584609617	0.500684184
EG10757	0.380440191	0.366354568	0.247997485	0.338567419	0.320878573	0.353025624	0.384964492	0.363189225	0.349167858	0.248344885	0.520176258	0.487650121	0.504550628	0.465342528	0.226793302	0.47368954	0.499251922	0.511239117	0.327524737	0.441379427
EG10759	0.946482622	0.004906559	0.998562408	0.522834897	0.865002186	0.345257156	0.993245542	0.995246476	0.127233028	0.884558525	0.909837423	0.070186799	0.93924939	0.974441346	0.993091129	0.72292077	0.904836709	0.074962146	0.220707748	0.315525314
EG10771	0.622722568	0.394644507	0.527335116	0.582748657	0.553877354	0.469113326	0.564868517	0.572118762	0.244274063	0.546329836	0.009918328	0.002991961	0.057532474	0.061802993	0.184478194	0.050845605	0.03643878	0.048850674	0.252991023	0.10817273
EG10772	0.713851698	0.569599111	0.477010553	0.619601993	0.728159613	0.582021441	0.619052392	0.613854567	0.253668763	0.492987188	0.255390409	0.371058348	0.461251124	0.343181293	0.105996437	0.414334181	0.472674466	0.401297779	0.103144985	0.356644511
EG10773	0.778443411	0.598491123	0.561794056	0.681329683	0.71987816	0.530538073	0.664483679	0.659011154	0.256775475	0.466004622	0.431328463	0.424384875	0.484617234	0.361988044	0.06283887	0.360097735	0.66234767	0.45161334	0.116304672	0.403376252
EG10774	0.526424194	0.725941851	0.881918566	0.049575751	0.008854747	0.054754738	0.277162385	0.000441172	0.130791468	0.445923119	0.739207533	0.278262948	0.185913261	0.326481262	0.172361243	0.070895844	0.915645685	0.153960965	0.821181211	0.227743313
