	Sample1	Sample2	Sample3	Sample4	Sample5	Sample6	Sample7	Sample8	Sample9	Sample10	Sample11	Sample12	Sample13	Sample14	Sample15	Sample16	Sample17	Sample18	Sample19	Sample20
EG10653	0.003195438	0.031320665	0.003904318	0.020710028	0.003676179	0.008703628	0.010177925	0.003574376	0.096280264	0.016779131	0.017749912	0.019421122	0.002220406	0.065848636	0.018011719	0.017823959	0.002917784	0.016885686	0.050072008	0.017655284
EG10654	0.047007223	0.065826226	0.03918114	0.063774349	0.013260753	0.066412577	0.026326177	0.072601002	0.169695874	0.057635753	0.074783784	0.030918034	0.030375309	0.066838014	0.057612166	0.034880518	0.007391458	0.039386195	0.081481047	0.065368853
EG10655	0.011510218	0.023566993	0.012218197	0.028370729	0.006772784	0.027589382	0.010841873	0.025546385	0.107057696	0.018791994	0.089177471	0.087146722	0.004530163	0.181057901	0.030971982	0.007776348	0.059120709	0.045376992	0.047250883	0.074920451
EG10659	0.232976422	0.141490027	0.138412769	0.210903041	0.198137577	0.246454855	0.249231656	0.244760876	0.108946421	0.117710886	0.368794361	0.218262611	0.319197184	0.150573505	0.327996658	0.28997045	0.127150116	0.272354611	0.342554296	0.329974832
EG10660	0.933542818	0.966596024	0.502414974	0.592984968	0.958153435	0.808867461	0.911577569	0.974603371	0.39747853	0.543279005	0.353194353	0.75453764	0.568842076	0.839409817	0.52324971	0.310210947	0.952161932	0.937433537	0.527435178	0.452348486
EG10661	0.92673369	0.952665372	0.381169214	0.504959371	0.956871026	0.769215454	0.877414544	0.974390472	0.375072246	0.328679468	0.356297241	0.740364746	0.474049501	0.800418403	0.297514111	0.380035313	0.952719645	0.924468447	0.543525645	0.499585532
EG10664	0.123846382	0.272332674	0.090173306	0.116840269	0.265067161	0.395710815	0.156708358	0.097826923	0.203278099	0.09035125	0.419056535	0.12705803	0.436883957	0.072886506	0.223226875	0.537280736	0.098344351	0.12936177	0.166500362	0.250252467
EG10665	0.944869994	0.916560784	0.781560986	0.895340853	0.943051609	0.887156383	0.914977475	0.926192806	0.56854645	0.808419405	0.724051824	0.810650478	0.804438965	0.604591057	0.69295683	0.740721931	0.743001385	0.793252587	0.774318693	0.747376273
EG10670	0.111840967	0.133318706	0.059961035	0.038422217	0.016425865	0.057614165	0.131515403	0.013874745	0.089112671	0.186503614	0.162699244	0.066784622	0.223588375	0.171881709	0.036356532	0.046099931	0.137134756	0.091458138	0.087586743	0.233324102
EG10671	0.794472136	0.623261043	0.702185897	0.706908455	0.688454686	0.753865981	0.749320049	0.663134862	0.609803269	0.707481611	0.585249888	0.675440217	0.64258916	0.533099649	0.509814731	0.692953707	0.557552347	0.69399805	0.587827596	0.673173288
EG10672	0.3106985	0.175535376	0.280423793	0.300098812	0.193332364	0.208362683	0.302630592	0.322015601	0.132219659	0.190994481	0.552976461	0.214660073	0.627147831	0.159861298	0.415241025	0.564858892	0.153199624	0.446176515	0.476484731	0.552087399
EG10674	0.293263287	0.954619232	0.687839634	0.707362183	0.50271568	0.439383529	0.447242036	0.014086075	0.176083956	0.712612812	0.007565362	0.01016503	0.003497352	0.003465457	0.00737623	0.008193914	0.004734678	0.00109445	0.003476004	0.001851739
EG10675	0.311728847	0.948509158	0.600384236	0.646060243	0.337326402	0.385645294	0.323065497	0.010328665	0.110612094	0.623954309	0.902353656	0.308618682	0.536698923	0.46629918	0.448019992	0.015145365	0.940847335	0.00815808	0.522123269	0.487008112
EG10676	0.357986279	0.934802949	0.554751959	0.659597344	0.37856538	0.503253919	0.240826422	0.018682945	0.213841081	0.72722265	0.911641704	0.190980168	0.545849166	0.518951961	0.296584999	0.004821121	0.947895718	0.002502118	0.522965723	0.403748807
EG10678	0.27408412	0.940434665	0.594237941	0.613039874	0.368697175	0.491968787	0.37628651	0.010497966	0.17822616	0.670216855	0.891457252	0.239044676	0.38832312	0.411995741	0.279394386	0.006548937	0.931637553	0.002446143	0.486979069	0.40922895
EG10679	0.997456576	0.840031439	0.728753473	0.935271383	0.978803441	0.860730374	0.85922696	0.996379141	0.355085562	0.787310546	0.840518851	0.151404285	0.956552315	0.060371039	0.704644897	0.988730381	0.174036306	0.596428611	0.808862571	0.852673028
EG10680	0.879822642	0.733151898	0.854808546	0.78464188	0.909277033	0.8548795	0.733189304	0.958744619	0.782380985	0.702042462	0.717435373	0.828298796	0.827058858	0.676154561	0.860283848	0.954908597	0.567340038	0.891474294	0.757875917	0.741201482
EG10681	0.990274953	0.75015455	0.415400958	0.810668354	0.91992347	0.665401819	0.690463744	0.982685164	0.289541302	0.384422139	0.909516885	0.17995863	0.971658034	0.178435521	0.76616799	0.988342244	0.391436653	0.757515848	0.835838332	0.89004001
EG10688	0.807202651	0.007766168	0.992794553	0.334858358	0.628337953	0.122995071	0.963025911	0.982115379	0.101807405	0.584534043	0.511921688	0.446416504	0.978034836	0.104014127	0.779729404	0.950946122	0.856612232	0.801603956	0.582567522	0.542499439
EG10691	0.766507639	0.712478116	0.47406064	0.827413963	0.892751694	0.632817506	0.684590366	0.973947152	0.276443725	0.414705969	0.794504134	0.16723215	0.078939453	0.951568251	0.585878857	0.860247424	0.724083666	0.96065052	0.82039758	0.895116664
EG10699	0.089132044	0.900264487	0.003491244	0.323213829	0.224763227	0.450586791	0.019259136	0.033546892	0.609654993	0.309494832	0.440804564	0.672301054	0.024528269	0.906305296	0.245052794	0.057211952	0.179777565	0.200420293	0.412445536	0.515368848
EG10701	0.598068362	0.471028251	0.183698329	0.642289477	0.677156934	0.578298505	0.473977026	0.32647059	0.433087986	0.318226422	0.265598418	0.227422278	0.150444351	0.233456831	0.325231393	0.24338846	0.455323295	0.309243106	0.215464773	0.249595974
EG10703	0.409890558	0.724567915	0.192606225	0.392523408	0.352835745	0.465074022	0.238919479	0.298144125	0.339343848	0.343329721	0.305925384	0.372538513	0.018712198	0.818971154	0.152022429	0.016324523	0.075306939	0.165273485	0.193562383	0.277223222
EG10713	0.765428603	0.960838054	0.056763301	0.170257047	0.900706949	0.661071891	0.738435705	0.938632608	0.058849691	0.081882729	0.374164203	0.650906722	0.600273129	0.807589614	0.339534134	0.320852659	0.96416724	0.898981672	0.571663978	0.492055734
EG10714	0.789427608	0.953749622	0.129709099	0.198477712	0.909072897	0.744079531	0.755228563	0.943642413	0.055604744	0.130649739	0.997382673	0.997276576	0.997970683	0.997557378	0.997726007	0.997372192	0.997001126	0.997761671	0.997364867	0.997988475
EG10715	0.840170763	0.979950786	0.010461647	0.037931107	0.949599916	0.698559638	0.819223683	0.966391644	0.003084997	0.030486784	0.314202284	0.695465851	0.625778262	0.805713367	0.570362528	0.317262428	0.965602197	0.936135921	0.624556904	0.61063858
EG10716	0.296467579	0.847604415	1.21E-05	0.000469	0.700626893	0.110964626	0.1825467	0.767278914	3.62E-08	1.31E-05	0.580714399	0.814588958	0.674684447	0.889071227	0.490479135	0.349377553	0.974353622	0.956300261	0.66152277	0.641325698
EG10718	0.800962555	0.965759228	0.054909567	0.171803996	0.94134397	0.702368765	0.825657861	0.947741792	0.072639674	0.132634299	0.405454452	0.790351048	0.664252503	0.836037094	0.47569649	0.263869621	0.959218445	0.931639125	0.64289892	0.659586055
EG10719	0.783653219	0.96762846	0.13549978	0.185908778	0.943345346	0.752857042	0.745984662	0.958281371	0.049256536	0.155374377	0.390248776	0.704312164	0.585283555	0.776866144	0.499049158	0.346648305	0.961539662	0.93061389	0.455550762	0.615431915
EG10720	0.767320564	0.968943036	0.117136083	0.16261378	0.921520855	0.744282015	0.790328496	0.954181049	0.045455168	0.180497712	0.209264186	0.814444486	0.614583836	0.93578139	0.511892262	0.127029717	0.991250845	0.98030163	0.618370388	0.624318771
EG10721	0.550653849	0.917090926	0.003070174	0.001603396	0.880086995	0.410998839	0.469735203	0.914179229	0.00132542	0.018557719	0.342806183	0.736789887	0.526530356	0.798630151	0.442541483	0.353831798	0.957008443	0.931275126	0.589793532	0.516302503
EG10722	0.733887185	0.941945902	0.105541516	0.078790611	0.909730963	0.660314154	0.655887948	0.933044233	0.099626644	0.107768447	0.407673916	0.746366355	0.684521608	0.847354095	0.486004082	0.343624947	0.970276194	0.94028008	0.675753018	0.618525301
EG10723	0.843188403	0.972135482	0.161036772	0.366020502	0.945462685	0.785442003	0.860931344	0.967960554	0.036593539	0.214379963	0.394320518	0.699569613	0.579805787	0.823228061	0.482775333	0.303703867	0.958049327	0.908916144	0.512736359	0.489113947
EG10724	0.755837766	0.963386802	0.098616078	0.156633925	0.928441226	0.655569924	0.729931089	0.94122364	0.024085435	0.117545142	0.104605845	0.683175103	0.440852071	0.795697672	0.160211166	0.026042647	0.97955778	0.93142613	0.293294683	0.256339284
EG10725	0.798189201	0.96369707	0.169515106	0.200816499	0.922198657	0.692942562	0.699202565	0.948975041	0.050223931	0.184388567	0.47486623	0.759841094	0.673178433	0.839112411	0.545023881	0.421913332	0.974432479	0.948408449	0.649668938	0.650496098
EG10727	0.846558759	0.968840191	0.088239097	0.180662837	0.93819542	0.751881999	0.808363256	0.95803939	0.033364703	0.259200537	0.370225056	0.716418371	0.641571103	0.864937924	0.517738767	0.401857988	0.968311894	0.940727206	0.623066131	0.669961651
EG10728	0.573122918	0.892733924	0.036345387	0.046001401	0.811875515	0.453667598	0.547345554	0.850026116	0.016754295	0.031355753	0.244375228	0.56153582	0.408798352	0.701840597	0.384317618	0.20716543	0.918184055	0.866177618	0.372918778	0.30637956
EG10729	0.782418056	0.963283081	0.091522471	0.146643239	0.924850999	0.692585945	0.755467608	0.94083063	0.032562336	0.187290789	0.276087615	0.734702721	0.566805939	0.805614394	0.531195907	0.229533199	0.964391605	0.914000782	0.487609982	0.568720756
EG10733	0.836576335	0.973058027	0.156016092	0.160668707	0.932623041	0.689274018	0.817212137	0.952309536	0.05135945	0.090122103	0.450424611	0.710811491	0.628671644	0.829325818	0.572577628	0.247521511	0.973409076	0.948853069	0.541347713	0.584825526
EG10734	0.82064259	0.874901715	0.58851107	0.657686226	0.853327185	0.82285959	0.788718047	0.86201804	0.363213331	0.600355652	0.227431445	0.613488811	0.277505129	0.600965278	0.326605038	0.181629654	0.70504581	0.543662974	0.330520955	0.28064793
EG10735	0.788685028	0.840216602	0.465332795	0.584232978	0.875001226	0.735122915	0.796858765	0.865166002	0.389665014	0.506824206	0.544932293	0.61749015	0.448646054	0.612989227	0.528986722	0.393934945	0.743454084	0.629012843	0.507750551	0.43571696
EG10746	0.926945024	0.985748843	0.001350885	0.077864827	0.972445404	0.587106206	0.894228355	0.979445598	0.001187389	0.005274108	0.001224248	0.443148265	0.117654904	0.780622832	0.041159877	9.22E-05	0.979332115	0.954647989	0.263354257	0.109284037
EG10754	0.864634428	0.530713177	0.777859652	0.837808985	0.801994138	0.676704778	0.681435897	0.807669927	0.652977906	0.787215008	0.854185798	0.694980709	0.751324607	0.447771418	0.809035113	0.7549478	0.580734736	0.813267622	0.825071994	0.514860098
EG10757	0.380440191	0.366354568	0.247997485	0.338567419	0.320878573	0.353025624	0.384964492	0.363189225	0.349167858	0.248344885	0.291562817	0.297833319	0.312164611	0.256880559	0.438274644	0.301334923	0.240101931	0.400482911	0.310610127	0.389398865
EG10759	0.946482622	0.004906559	0.998562408	0.522834897	0.865002186	0.345257156	0.993245542	0.995246476	0.127233028	0.884558525	0.536901722	0.22987447	0.98317834	0.015014854	0.822501647	0.952245728	0.870800611	0.766747362	0.421604697	0.42390381
EG10771	0.622722568	0.394644507	0.527335116	0.582748657	0.553877354	0.469113326	0.564868517	0.572118762	0.244274063	0.546329836	0.090576387	0.100308985	0.191328421	0.123898169	0.059930603	0.050451795	0.065781836	0.164800118	0.323385276	0.322268402
EG10772	0.713851698	0.569599111	0.477010553	0.619601993	0.728159613	0.582021441	0.619052392	0.613854567	0.253668763	0.492987188	0.439327122	0.265232232	0.581913468	0.191077383	0.42932041	0.49862699	0.284920599	0.528503861	0.550702955	0.730659138
EG10773	0.778443411	0.598491123	0.561794056	0.681329683	0.71987816	0.530538073	0.664483679	0.659011154	0.256775475	0.466004622	0.798545285	0.36036768	0.78910002	0.308104765	0.722753326	0.760453487	0.424405278	0.75129074	0.782995934	0.887523114
EG10774	0.526424194	0.725941851	0.881918566	0.049575751	0.008854747	0.054754738	0.277162385	0.000441	0.130791468	0.445923119	0.011743616	0.978446568	0.191075842	0.875246302	0.095255129	0.018925263	0.297636822	0.330165704	0.033670687	0.059728384
EG10776	0.786682949	0.82646937	0.598086812	0.781891817	0.677156254	0.678480821	0.590029844	0.869160534	0.580027663	0.804086573	0.508051204	0.666540532	0.641955298	0.555377691	0.580277122	0.642589171	0.497909879	0.54503067	0.486265456	0.671449194
EG10777	0.720414145	0.795055444	0.62709085	0.82835902	0.68736967	0.737797471	0.492164975	0.845226869	0.586155538	0.788755743	0.410216082	0.686580294	0.619159286	0.540393466	0.683330339	0.58621902	0.469581378	0.447339751	0.643902361	0.562680622
EG10778	0.787604458	0.720557179	0.667739147	0.757680762	0.570064727	0.674137976	0.486969112	0.864560493	0.521216558	0.720360102	0.745214959	0.547212834	0.841585889	0.312083669	0.846253067	0.928426261	0.295171803	0.5291718	0.805567628	0.864824416
EG10780	0.765053532	0.809624405	0.710219413	0.788343448	0.660460341	0.687821595	0.626637246	0.884725198	0.568177708	0.786931041	0.405261568	0.620822373	0.660017942	0.459708594	0.480409172	0.594971218	0.44525775	0.550564977	0.606113128	0.73719095
EG10782	0.8682108	0.810778592	0.581478213	0.609446258	0.875821166	0.753699792	0.80853803	0.881629684	0.468250001	0.48555296	0.469404189	0.626520988	0.622840733	0.659280796	0.539229538	0.410164892	0.706834143	0.711247895	0.492600471	0.608784334
EG10783	0.833284936	0.850732901	0.503444233	0.573743528	0.883218769	0.797304174	0.718933778	0.871338899	0.439640252	0.526021764	0.449858676	0.625236935	0.443384565	0.653574914	0.459898844	0.498929887	0.738914708	0.661604594	0.485171276	0.525069738
EG10784	0.797226029	0.809815193	0.538004521	0.591764752	0.844862597	0.770894832	0.774746126	0.845567345	0.339756087	0.595314111	0.321456891	0.69539004	0.565634725	0.771027146	0.428381639	0.262965531	0.955696348	0.885477159	0.580823602	0.519205717
EG10787	0.606374126	0.583681557	0.451648401	0.402607568	0.526406985	0.506248362	0.464568375	0.567052976	0.385608613	0.444439156	0.311851592	0.294109767	0.305271636	0.312798209	0.300073111	0.289238662	0.336372546	0.351061572	0.404750303	0.31069711
EG10788	0.448216031	0.213417576	0.344635293	0.259382609	0.453917911	0.284121457	0.414708282	0.480275628	0.254980082	0.315429242	0.330900354	0.342765416	0.354352426	0.199370112	0.387888888	0.350487604	0.37469146	0.395557142	0.292409728	0.385597584
EG10789	0.634705329	0.244342502	0.604768089	0.416322172	0.440963258	0.42009911	0.577157131	0.622608266	0.340452011	0.475893597	0.310087334	0.338800047	0.436251763	0.216175792	0.421505314	0.36078189	0.499478035	0.427917489	0.277548463	0.51693612
EG10790	0.720074055	0.701494746	0.435858651	0.865677364	0.905309389	0.65454771	0.678008514	0.978449318	0.202303903	0.43491407	0.794616643	0.066448585	0.047075749	0.938617021	0.493822983	0.775595622	0.571233792	0.964074774	0.77460006	0.845653701
EG10791	0.581215392	0.759903376	0.869352931	0.049766531	0.005561441	0.057540977	0.312964113	1.94E-05	0.182068608	0.34203722	0.004541237	0.98465965	0.098913623	0.899068246	0.079164334	0.011735646	0.422048093	0.238895003	0.081901413	0.06243298
EG10793	0.548452215	0.629207368	0.856629421	0.065712298	0.005565292	0.036142319	0.332846607	0.000563	0.218248432	0.324601502	0.011130435	0.979821088	0.116756555	0.88065618	0.151352082	0.010142639	0.368236769	0.367187087	0.063469862	0.03334925
EG10794	0.773553265	0.837007496	0.975922526	0.043260453	0.009350224	0.046558802	0.265301543	0.000968	0.12712625	0.440255747	0.018976666	0.999808139	0.240427128	0.993542667	0.176911795	0.043670249	0.567466194	0.47006722	0.107682623	0.038795464
EG10795	0.55238671	0.615785229	0.79810987	0.074023911	0.006132567	0.010230417	0.221252221	0.000158	0.209859496	0.351355538	0.008715812	0.980929063	0.138266098	0.898175132	0.091719834	0.011760416	0.357489928	0.338752355	0.083844572	0.068582642
EG10796	0.593556908	0.69953355	0.833756925	0.077038612	0.00440317	0.064977858	0.273266311	0.000195	0.214061565	0.292690849	0.013427729	0.976085036	0.085410599	0.886365354	0.056564769	0.012341631	0.293074822	0.188594535	0.030404211	0.044426772
EG10797	0.595888016	0.608089574	0.835093844	0.053282601	0.003487317	0.046939557	0.337029816	1.03E-05	0.150947489	0.33941727	0.0075432	0.987266764	0.145672915	0.917768386	0.148124807	0.014633309	0.387083734	0.293441244	0.022099073	0.048165531
EG10798	0.61901082	0.565880322	0.862181906	0.083463015	0.003313041	0.057919788	0.231028815	0.000194	0.127753616	0.320796557	0.003284747	0.97320359	0.11258328	0.854849695	0.069941699	0.021585869	0.32265617	0.257066866	0.038133607	0.024000348
EG10799	0.586868032	0.725137322	0.866719613	0.037429067	0.005577197	0.036092547	0.359737179	0.000193	0.134256304	0.25809433	0.004763393	0.980273292	0.101131998	0.894409425	0.076601463	0.013816589	0.292549688	0.349550698	0.038455421	0.040926092
EG10800	0.226186191	0.125374929	0.084499785	0.865916327	0.989821023	0.854053118	0.453052198	0.999311076	0.68177449	0.435790531	0.974169767	0.015723652	0.711291487	0.038203666	0.746302249	0.951342999	0.419041142	0.463946453	0.886114984	0.873422511
EG10801	0.821095646	0.778470974	0.731991027	0.807471189	0.816558726	0.740643059	0.730792913	0.795570419	0.714455485	0.80685048	0.820777395	0.757666656	0.94079581	0.483722235	0.924652626	0.971295157	0.384431058	0.446683596	0.905331316	0.932240592
EG10802	0.177478418	0.271167565	0.358333999	0.209758388	0.197139814	0.226970148	0.274562201	0.191165852	0.395925704	0.431391371	0.202090663	0.3608424	0.143316056	0.359536016	0.145449466	0.172757757	0.364094662	0.20190581	0.162795298	0.214157922
EG10806	0.443114286	0.575842866	0.736138295	0.038145525	0.005493941	0.02545756	0.264394673	0.000238	0.128837767	0.300739415	0.018370457	0.985034305	0.177274815	0.894843832	0.245096742	0.005437689	0.39946174	0.414452017	0.06205741	0.070959359
